"fe004"::	Sorry.::	0
"fe004"::	Mental - mental Palm Pilot.::	0
"fe004"::	Right.::	0
"fe004"::	Hence  no problem.::	0
"fn050"::	Let's see.::	0
"fn050"::	So. What? I'm supposed to be on channel  five?::	0
"fn050"::	Her . Nope.  Doesn't seem to be, yeah.::	0
"fe004"::	Hello  I'm channel one.::	0
"mn015"::	What does your thing say on the back?::	0
"me003"::	@@::	0
"fn050"::	Nnn, five.::	0
"me003"::	Testing.::	0
"fn050"::	Alright, I'm five.::	0
"me003"::	Sibilance.::	0
"me003"::	Sibilance.   Three, three.::	0
"me003"::	I am three.::	0
"fe004"::	Eh.::	0
"me003"::	See, that matches the  seat  up  there.  So.::	0
"fn050"::	Yeah, well, I g-  guess   it's coming up then, or -::	0
"me003"::	Cuz it's -::	0
"me003"::	That starts counting from zero and these start counting from one.::	0
"me003"::	Ergo, the classic off-by-one error.::	0
"fe004"::	But  mine  is correct.::	0
"me003"::	Is  it?::	0
"mn015"::	No.::	0
"fe004"::	It's  one.::	0
"fe004"::	Channel  one.::	0
"mn015"::	Look at the back.::	0
"me003"::	Your  mike   number  is what we're t-::	0
"fe004"::	Oh, oh, oh!::	0
"fe004"::	Oh.::	0
"me003"::	Ho!::	0
"fe004"::	So -::	0
"me003"::	I've  bested  you  again,  Nancy.::	0
"fe004"::	But your p-::	0
"fe004"::	No,  but the  paper's  correct.::	0
"me003"::	The  paper   is  correct.::	0
"fe004"::	Look at the  paper.::	0
"me003"::	I didn't det- I was  saying  the  microphone,   not  the  paper.::	0
"me010"::	Nnn,::	0
"me010"::	it's n-::	0
"fe004"::	Oh.::	0
"me010"::	It's always  offset.  Yeah.::	0
"fe004"::	O_K.::	0
"fe004"::	Yes, you've  bested  me again.  That's how I think of our continuing interaction.  Damn! Foiled  again!::	0
"me003"::	So is Keith showing up? He's talking with George right now. Uh, is he gonna get a rip - uh - rip himself away from -::	0
"me010"::	What -::	0
"fe004"::	He'll probably come later.::	0
"me010"::	He- he- he's::	0
"me003"::	from that?::	0
"me010"::	probably  not,  is my guess.::	0
"me003"::	Oh,  then it's just gonna be the  five  of us?::	0
"me010"::	Yeah.::	0
"mn015"::	Well, he - he was very affirmative in his way of saying he will be here at four. But  you know, that was before he knew about that George lecture probably.::	0
"me010"::	Right.::	0
"me010"::	This - this is  not  -::	0
"me010"::	It's not bad for the project if Keith is talking to George.::	0
"me010"::	O_K. So my suggestion is we just::	0
"fe004"::	Forge ahead.::	0
"me010"::	Forge ahead, yeah.::	0
"mn015"::	Cool.::	0
"fe004"::	Are  you  in charge?::	0
"mn015"::	Sure.::	0
"mn015"::	Um.::	0
