"me011"::	O_K we're on and we seem to be working.::	0
"me013"::	O_K.::	0
"mn005"::	Yes.::	0
"me013"::	O_K.::	0
"me011"::	We didn't crash - we're not  crashing  anymore and it really  bothers  me.::	0
"mn005"::	One, two, three, four, f-::	0
"me018"::	I  do.::	0
"me013"::	Yeah?::	0
"mn005"::	No crashing.::	0
"me018"::	I   crashed   when I started this morning.::	0
"me011"::	You  crashed   - crashed this morning? I did  not  crash this morning.::	0
"mn005"::	Yeah?::	0
"me013"::	Oh! Well maybe it's just, you know, how many t- u- u- u- u-::	0
"me018"::	Really?::	0
"me013"::	how many times you crash in a  day.::	0
"me018"::	Yeah.::	0
"me018"::	Maybe, yeah.::	0
"me013"::	First time - first time::	0
"me013"::	in the  day,  you know.::	0
"me018"::	Or maybe it's once you've::	0
"me018"::	done enough meetings  it won't crash on you anymore.::	0
"mn014"::	Yeah.::	0
"me001"::	Hmm.::	0
"mn005"::	No?::	0
"fe008"::	Yeah.::	0
"me018"::	It's a matter of experience.::	0
"mn014"::	Yeah.::	0
"me013"::	Yeah.::	0
"fe008"::	Self-learning, yeah.::	0
"me013"::	That's - that's great.::	0
"me018"::	Yeah.::	0
"mn005"::	Yeah.::	0
"me013"::	Uh.  @@::	0
"me013"::	Do we have an agenda? Liz - Liz and Andreas can't sh-::	0
"me011"::	I do.::	0
"me013"::	can't - uh, can't come. So, they won't be here.::	0
"me011"::	I have agenda and it's all  me.  Cuz no one sent me anything else.::	0
"me018"::	Did -::	0
"me018"::	Did they send,::	0
"me018"::	uh, the messages to  you  about the meeting today?::	0
"me011"::	I have no idea but I just got it a few minutes ago.::	0
"me018"::	Oh.::	0
"me018"::	Oh.::	0
"me011"::	Right when you were in my office it arrived.::	0
"me018"::	O_K, cuz I checked my mail. I didn't have anything.::	0
"me011"::	So,::	0
"me011"::	does anyone have any a- agenda items other than me? I actually have one more also which is to talk about the digits.::	0
"me013"::	Uh, right, so - so I - I was just gonna talk briefly about the N_S_F I_T_R.::	1
"mn005"::	Mm-hmm. Yeah.::	0
"me011"::	Oh, great.::	0
"me013"::	Uh,::	0
"me013"::	and then, you have -::	0
"fe008"::	Can w-::	0
"me013"::	I mean, I won't say much, but -::	0
"me013"::	uh, but then, uh, you said - wanna talk about digits?::	0
"me011"::	I have a short thing about digits and then uh I wanna talk a little bit about naming conventions, although it's unclear whether this is the right place to talk about it.::	1
"me011"::	So maybe just talk about it very briefly and take the details to the people who - for whom it's relevant.::	0
"me013"::	Right.::	0
"mn005"::	Yeah.::	0
"fe008"::	I could  always  say something about transcription.  I've been -  but - but - uh, well -::	0
"me013"::	Well if we - Yeah, we shouldn't::	0
"me013"::	add things in just to add things in.  I'm   actually pretty busy today, so if we can -::	0
"fe008"::	Yeah.::	0
"fe008"::	Yeah, yeah, yeah.::	0
"me013"::	we - a short meeting would be fine.::	0
"fe008"::	This does sound like we're doing fine, yeah.::	0
"fe008"::	That won't do.::	0
"me011"::	So the only thing I wanna say about digits is, we are  pretty  much done with the first test set.::	1
"me011"::	There are probably forms here and there::	1
"me011"::	that are marked as having been read that weren't really read.::	0
"me011"::	So I won't really know until I go through all the transcriber forms and extract out pieces that are in error.::	0
"me011"::	So I wa- Uh.  Two  things. The first is::	1
"me011"::	what should we do about digits that were misread?::	1
"me011"::	My  opinion is,::	0
"me011"::	um, we should just throw them out  completely,::	0
"me011"::	and have them read again by someone else.::	0
"me011"::	You know, the grouping is completely random, so it - it's perfectly fine to put a - a group together again::	0
"mn005"::	Uh-huh.::	0
"me011"::	of errors and have them re-read,::	0
"me011"::	just to finish out the test set.::	0
"fe008"::	Oh! By - throw them out  completely?::	0
"me011"::	Um, the  other  thing you could do is::	0
"me011"::	change the  transcript  to match what they really said.::	0
"fe008"::	Mm-hmm.::	0
"me011"::	So those are - those are the two options.::	0
"mn005"::	Yeah.::	0
"me013"::	But there's often things where people do false starts. I know  I've  done it, where I say -::	0
"me013"::	say a -::	0
"me011"::	What the transcribers did with that is if they did a correction,::	1
"me011"::	and they eventually did read the right string,::	0
"me011"::	you extract the right string.::	1
"me018"::	Oh, you're talking about where they  completely  read the wrong string and didn't correct it?::	1
"mn014"::	Yeah.::	0
"me011"::	Yeah.::	0
"me011"::	And didn't notice.::	0
"me018"::	Ah.::	0
"mn014"::	Yeah.::	0
"me011"::	Which happens in a few places.::	0
"mn005"::	Yeah.::	0
"fe008"::	Well, and s- and you're talking  string-wise,  you're not talking about the entire page?::	0
"me011"::	So - so -::	0
"mn014"::	Yeah.::	0
"me011"::	Correct.::	0
"fe008"::	I get it .::	0
"me011"::	And so the - the two options are change the transcript to match what they really said, but then -::	0
"me011"::	but then the transcript isn't the Aurora  test  set anymore.::	0
"me011"::	I don't think that really  matters  because the conditions are so different.::	0
"me011"::	And that would be a little  easier.::	0
"me018"::	Well how many are - how - how often does that happen?::	0
"me011"::	Mmm, five or six times.::	0
"me018"::	Oh, so it's not very much.::	0
"me011"::	No, it's not much at all.::	0
"me018"::	Seems like we should just change the  transcripts::	0
"mn014"::	Yeah.::	0
"me011"::	O_K.::	0
"me018"::	to  match.::	0
"me013"::	Yeah, it's five or six times out of  thousands?::	0
"mn005"::	Yeah.::	0
"me011"::	Four thousand.::	0
"mn005"::	Four thous- Ah! Four thousand.::	0
"me013"::	Four thousand?::	0
"me018"::	Yeah, it's -::	0
"me013"::	Yeah, I would, uh,  tak- do the easy way,  yeah.::	0
"me018"::	Yeah.::	0
"me011"::	O_K.::	0
"mn005"::	Yeah.::	0
"me013"::	It - it's kinda nice - I mean, wh- who knows what::	0
"mn005"::	Mmm.::	0
"me013"::	studies people will be doing on - on speaker-dependent things and so I think having -::	0
"mn005"::	Yeah.::	0
"me013"::	having it all -::	0
"me013"::	the speakers who::	0
"me013"::	we had is - is::	0
"me013"::	at least interesting.::	0
"me018"::	So you - um,::	1
"me018"::	how many digits have been::	0
"me018"::	transcribed now?::	1
"me011"::	Four thousand lines. And each line::	1
"me018"::	Four thousand lines?::	0
"me011"::	is between one and about ten digits. I didn't -::	1
"mn005"::	Hmm.::	0
"me011"::	I didn't compute the average. I think the average was around four or five.::	0
"me013"::	So that's a couple hours of -::	1
"me018"::	Wow.::	0
"me011"::	Yep.::	0
"me013"::	of, uh, speech, probably.::	1
"me011"::	Yep.::	0
"me013"::	Which is a yeah reasonable - reasonable test set.::	0
"mn005"::	Mm-hmm.::	0
"me018"::	Mm-hmm.::	0
"me011"::	And, Jane, I  do  have a set of forms which  I  think you have  copies  of somewhere.::	0
"fe008"::	Mm-hmm. Yeah, true.::	0
"me011"::	Oh you do?::	0
"fe008"::	Mm-hmm. Mm-hmm.::	0
"me011"::	Oh O_K, good, good.::	0
"me011"::	Yeah, I was just wond-::	0
"me011"::	I thought I had -::	0
"me011"::	had all of them back from you.::	0
"fe008"::	No, not yet.::	0
"me011"::	And then the other thing is that,::	1
"me011"::	uh, the forms in front of us here that we're gonna read later,::	0
"me011"::	were suggested by Liz because she wanted to elicit some different prosodics from digits.::	1
