"me045"::	@@::	0
"me003"::	How many batteries do you go through?::	0
"me045"::	Thank you.::	0
"me010"::	Alright.   Good.::	0
"mn036"::	Sure.::	0
"me010"::	Yeah.::	0
"me010"::	O_K so,::	0
"me010"::	let's get started. Nancy said she's coming and that means she  will  be.::	0
"me010"::	Um.::	0
"me010"::	My  suggestion  is that Robert and Johno sort of give us a report on last week's adventures::	0
"me010"::	uh to  start.::	0
"me010"::	So everybody knows there were these guys f- uh from Heidelber- uh, uh, actually from uh D_F_K_I::	0
"me010"::	uh, part of the German SmartKom project, who were here for the week::	0
"me010"::	and, I think got a lot done.::	0
"mn015"::	Yeah, I think so too.::	0
"mn015"::	Um.::	0
"mn015"::	The - we got to the point where we can now speak into the SmartKom system, and it'll::	1
"mn015"::	go all the way through and then say something like "Roman numeral one,::	0
"mn015"::	am Smarticus."::	1
"mn015"::	It actually says,   "Roemisch einz, am Smarticus,"   which means it's just using a German synthesis module for::	0
"me045"::	O_K.::	0
"mn015"::	English sentences. So uh,::	0
"me045"::	O_K.::	0
"me010"::	It doesn't know "I".::	0
"me045"::	O_K.::	0
"mn015"::	Um,::	0
"mn015"::	the uh::	0
"me045"::	Oh,   "Am Spartacus."     Verstehe.   O_K.::	0
"me003"::	"I am Sm- I am Smarticus" is what it's saying. I gue-::	0
"mn036"::	Right.::	0
"mn015"::	The uh synthesis is just a question of um,::	0
"mn015"::	hopefully it's just a question of::	0
"mn015"::	exchanging a couple of files, once we  have   them.::	0
"mn015"::	And, um, it's not going to be a problem  because  we decided to stick to the so-called  concept  to speech::	0
"mn015"::	approach. So I'm - I'm - I'm going backwards now, so::	0
"mn015"::	"synthesis" is where you sort of make this - uh, make these sounds,::	0
"mn015"::	and "concept to speech" is feeding into this synthesis module giving it what needs to be said,::	0
"mn015"::	and the whole syntactic structure so it can pronounce things better,::	1
"mn015"::	presumably.  Then, just with text to speech.::	1
"me045"::	Mm-hmm.::	0
"mn015"::	And, uh, Johno learned how to write::	0
"mn015"::	X_M_L tags.::	0
"mn015"::	Uh, and did::	1
"mn015"::	write the tree adjoining grammar for some - some sentences. No, right? Yeah, for a couple -::	1
"me003"::	Yeah. So. Bu- Uh, i- The way the uh, the dialogue manager works is it dumps out what it wants to know, or what it wants to tell the person,::	0
"me003"::	to a - er in X_M_L::	0
"me003"::	and there's a conversion system for different::	0
"me003"::	uh, to go from X_M_L to something else. And th- so, the knowledge base::	0
"me003"::	for the system,::	0
"me003"::	that generates the syntasti- syntactic structures for the ge- generation is uh,::	0
"me003"::	in a LISP-like - the knowledge base is in a LISP-like form. And then the thing that actually  builds  these syntactic structures is::	0
"me003"::	something based on  Prolog.::	0
"me003"::	So, you have a - basically, a goal and it, you know, says "O_K, well I'm gonna try to do the::	0
"me003"::	Greet-the-person goal, so it just starts - uh, it binds some variables and it just decides to, you know, do some  subscold . Basically, it just means "build the tree."::	0
"me045"::	Mm-hmm.::	0
"me045"::	O_K.::	0
"me003"::	And then it passes the tree onto, uh,::	0
"me003"::	the ge- the generation module.::	0
"mn015"::	But I think that the point is that out of the::	0
"mn015"::	twelve possible utterances that the German system can do,::	0
"mn015"::	we've already written the -::	0
"mn015"::	the syntax trees for::	0
"me003"::	We- yeah. So, the syntax trees are very simple. It's like most of the sentences in one tree,::	0
"mn015"::	three or four.::	0
"me045"::	Mm-hmm.::	0
"me003"::	and instead of, you know, breaking down to, like, small units and building back up, they basically took the sentences, and basically cut them in half, or you know, into thirds or something like that, and::	0
"me003"::	made trees out of those.::	0
"me003"::	And so uh, uh Tilman wrote a little tool that you could take::	0
"me003"::	LISP notation and generate an X_M_L, uh,::	0
"me003"::	tree.::	0
"me003"::	Uh,::	0
"me003"::	S- what do ca-  structure::	0
"me003"::	from the - from the LISP.::	0
"me003"::	And so basically you just say, you know,::	0
"me003"::	"noun goes to", you know,::	0
"me003"::	Er, nah, I don't re- I've never been good at those. So there's like the V_P goes to N_ and those things::	0
"me045"::	O_K.::	0
"me045"::	N_, V_ yeah, O_K.::	0
"me003"::	in LISP, and it will generate for you.::	0
"me045"::	Alright.::	0
"mn015"::	And because we're sticking to that structure, the synthesis module doesn't need to be changed. So all that::	0
"mn015"::	f- fancy stuff, and::	0
"mn015"::	the Texas speech version of it, which is actually the  simpler  version, is gonna be done in October which is much too late for us. So.::	0
"mn015"::	This  way we - we worked around  that.::	0
"mn015"::	The, uh - the system, um - I can show you the system. I actually want, at least, maybe, you should be able to start it on your own.::	0
"mn015"::	If you wanna play around with it, in th- in the future.::	0
"mn015"::	Right now it's brittle and you need to ch-::	1
"mn015"::	start it up and then make ts- twenty changes on - on - on -::	0
"mn015"::	on seventeen modules before they actually can stomach it,  anything.::	1
"mn015"::	And send in a - a - a couple of side queries on some dummy center set-up program so that it actually::	0
"mn015"::	works because it's designed for this  seevit  thing, where you have the gestural recognition::	1
"me045"::	Mm-hmm.::	0
"mn015"::	running with this s- Siemens virtual touch screen, which we don't  have  here.::	1
"mn015"::	And so we're doing it via mouse, but the whole system was designed to work with this thing and it was - It was a lot of::	0
"mn015"::	engineering stuff.::	0
"mn015"::	No science in there whatsoever, but it's working now, and um,::	1
"mn015"::	that's the good news. So everything else actually did prove to be language independent except for the parsing and the generation.::	0
"me003"::	Why - I had - I  did  need to chan- generate different trees than the German ones, mainly because you know like::	0
"me003"::	uh, the gerund in - in German is automatically taken care of with just a regular verb,::	0
"mn015"::	You have to switch it  on.::	0
"me045"::	Mm-hmm.::	0
"me003"::	so I'd uh have to add "am walking," or I'd have to add a little stem for the "am",::	0
"me045"::	O_K.::	0
