"me018"::	O_K, we're on.::	0
"me013"::	O_K, what are we talking about today?::	0
"mn007"::	I don't know. Do you have news from the conference talk?::	0
"mn007"::	Uh, that was::	0
"me013"::	Uh -::	0
"fn002"::	Yesterday::	0
"mn007"::	programmed for yesterday -::	0
"mn007"::	I guess.::	0
"me013"::	Uh -::	0
"fn002"::	Yesterday morning on video conference.::	1
"me013"::	Uh,  oh,   I'm  sorry. I know -  now  I know what you're talking about. No, nobody's told me anything.::	0
"mn007"::	Well::	0
"me006"::	Oh. Conference call.::	0
"mn007"::	Alright.::	0
"me018"::	Oh, this was the, uh,::	0
"me018"::	talk where they were supposed to try to decide -::	0
"mn007"::	To -::	0
"mn007"::	to decide what to do, yeah.::	0
"fn002"::	Yeah.::	0
"me018"::	Ah, right.::	0
"me013"::	Yeah. No, that would have been a good thing to find out before this meeting, that's.  No, I have no - I have no idea. Um,::	0
"me013"::	Uh, so I mean, let's - let's assume for right now that we're just kind of plugging on ahead, because even if they::	0
"mn007"::	Yeah.::	0
"me013"::	tell us that, uh, the rules are different, uh, we're still interested in::	0
"me013"::	doing what we're doing. So what are you doing?::	0
"mn007"::	Mm-hmm.::	0
"mn007"::	Uh, well, we've -::	1
"mn007"::	a little bit worked on trying to see,::	0
"fn002"::	To improve -::	0
"mn007"::	uh, what were the bugs and the problem with the latencies. So,::	1
"mn007"::	We took - first we took the L_D_A filters and,::	0
"mn007"::	uh, we designed new filters,::	0
"mn007"::	using uh recursive filters actually.::	0
"me013"::	So when you say "we", is that something Sunil is doing or is that - ?::	0
"mn007"::	I'm sorry?::	0
"me013"::	Who is doing that?::	0
"mn007"::	Uh,  us.  Yeah.::	0
"me013"::	Oh, oh. Oh, O_K.::	0
"fn002"::	But -::	0
"mn007"::	So we took the filters -::	0
"mn007"::	the  FIR  filters::	0
"mn007"::	and we::	0
"mn007"::	designed, uh, I_I_R filters that have the same frequency response.::	0
"me013"::	Mm-hmm.::	0
"mn007"::	Well,::	1
"mn007"::	similar,  but that have shorter delays.::	1
"me013"::	Mm-hmm.::	0
"mn007"::	So they had two filters, one for the low frequency bands and another for the high frequency bands.::	0
"mn007"::	And so we redesigned two filters. And the low frequency band has::	1
"mn007"::	sixty-four milliseconds of delay, and the high frequency band filter has something like eleven milliseconds compared to the two hundred milliseconds of the::	1
"mn007"::	I_I_R filters.::	0
"mn007"::	But it's not yet test. So we have the filters but we still have to implement a routine that does recursive filtering and -::	0
"me013"::	O_K.::	0
"me013"::	You - you had a discussion with Sunil about this though?::	0
"mn007"::	No.::	0
"mn007"::	No.::	0
"me013"::	Uh- huh.::	0
"me013"::	Yeah, you should  talk  with him.::	0
"mn007"::	Yeah, yeah.::	0
"me013"::	Yeah.  No, I mean, because the - the - the - the whole problem that happened before was coordination, right? So - so you need to::	0
"mn007"::	Mm-hmm.::	0
"me013"::	discuss with him what we're doing, uh, cuz they could be doing the same thing and - or something.::	0
"mn007"::	Yeah.::	0
"mn007"::	Mm-hmm.::	0
"mn007"::	Uh, I - yeah, I don't know if th- that's what they were trying to -::	0
"me013"::	Right.::	0
"mn007"::	They were trying to do something different like::	0
"mn007"::	taking, uh - well, using filter that takes only a past and::	0
"mn007"::	this is just a little bit different. But I will- I will send him an email and tell him exactly what we are doing, so.::	0
"me013"::	Yeah, yeah. Um, I mean -::	0
"mn007"::	Um,::	0
"me013"::	We just - we just have to be in contact more. I think that - the - the fact that we -::	0
"mn007"::	Mm-hmm.::	0
"me013"::	we did that with - had that thing with the latencies was indicative of the fact that there wasn't enough communication. So.::	0
"mn007"::	Alright. Um,::	0
"me013"::	O_K.::	0
"mn007"::	Yeah.::	0
"mn007"::	Well, there is w- one, um,::	0
"mn007"::	remark about these filters, that::	0
"mn007"::	they don't have a linear phase. So,::	0
