"me011"::	And we already got the crash out of the way. It did crash, so I feel much better, earlier.::	0
"me013"::	@@::	0
"me013"::	Yeah.::	0
"fe008"::	Interesting.::	0
"fe008"::	Hmm.::	0
"me013"::	Will you get the door, and - ?::	0
"me013"::	@@::	0
"me013"::	O_K. You collected an agenda, huh?::	0
"me011"::	O_K, so um.::	0
"me011"::	I  did  collect an agenda. So  I'm  gonna go first.::	0
"me011"::	Mwa-ha-ha!  It shouldn't take too long.::	0
"fe008"::	Yeah.::	0
"me011"::	Um, so we're pretty much out of digits. We've gone once through the set.::	0
"me011"::	Um, so the only thing I have to do::	0
"me013"::	No there's only ten.::	0
"me011"::	Yeah, that's right.::	0
"me011"::	so I - I just have to go through them and uh::	0
"me013"::	Well, O_K.::	0
"me011"::	pick out the ones that have problems, and either correct them or have them re-read. So we probably have like::	0
"me011"::	four or five more forms to be read, to be once through the set.::	0
"me011"::	I've also extracted out about an hour's worth. We have about two hours worth.::	0
"me011"::	I extracted out about an hour's worth which are the f- digits with - for which::	0
"me011"::	whose speaker have speaker forms, have filled out speaker forms. Not everyone's filled out a speaker form. So I extracted one::	0
"me011"::	for speakers who  have  speaker forms::	0
"me011"::	and for meetings in which the "key" file and the transcript files are parsable.::	0
"me011"::	Some of the  early  key files, it looks like, were done by  hand,  and so they're not automatically parsable and I have to go back and fix those.::	0
"me011"::	So what that means is we have about an hour of transcribed digits that we can play with.::	0
"me011"::	Um,::	0
"me013"::	So you think two - you think two hours is the - is the total that we have?::	0
"me011"::	Liz  -::	0
"me011"::	Yep,::	0
"me011"::	yeah.::	0
"me013"::	And you think we-  th-  uh,::	0
"me013"::	I - I didn't quite catch all these different things that are not quite right, but you think we'll be able to retrieve the other hour, reasonably?::	0
"me011"::	Yes, absolutely.::	0
"me013"::	O_K.::	0
"me011"::	So it's just a question of a little hand-editing of some files and then waiting for more people to turn in their speaker forms.::	0
"me011"::	I have this web-based speaker form, and I sent mail to everyone who hadn't filled out a speaker form, and they're slowly s- trickling in.::	1
"me013"::	So the relevance of the speaker form here, s-::	0
"me011"::	It's for labeling the extracted audio files.::	0
"me013"::	Oh, O_K.::	0
"me011"::	By speaker I_D and microphone type.::	0
"me013"::	Wasn't like whether they were giving us permission to use their digits or something.::	0
"me011"::	No, I spoke with Jane about that and we sort of decided that::	0
"me011"::	it's probably not an issue that - We edit out any of the errors anyway.::	0
"me013"::	Yeah.::	0
"me011"::	Right? So the- there are  no  errors in the digits, you'll always read the string correctly.::	0
"me011"::	So I can't imagine why  anyone   would care.::	0
"me011"::	So the other topic with digits is uh,::	0
"me011"::	Liz would like to elicit different prosodics, and so we tried last week with them written out in English.::	1
"me011"::	And it just didn't work at all because no one grouped them together. So it just sounded like::	1
"me011"::	many many more lines instead of anything else.::	0
"me011"::	So in conversations with Liz and uh Jane::	0
"me011"::	we decided that if you wrote them out as numbers instead of words it would elicit more phone number, social security number-like readings.::	0
"me011"::	The problem with that is it becomes numbers instead of digits.::	0
"me011"::	When I look at this, that first line is "sixty one, sixty two, eighteen, eighty six, ten."::	0
"me011"::	Um, and so the question is does anyone care? Um, I've already spoken with Liz and she feels that,::	0
"fe008"::	Mm-hmm.::	0
"me011"::	correct me if I'm  wrong,  that for  her,  connected numbers is fine, as opposed to connected digits.::	0
"me011"::	Um, I think two hours is probably fine for a  test  set,::	0
"me011"::	but it may be a little short if we actually wanna do training and adaptation and all that other stuff.::	0
"me013"::	Yeah::	0
"me013"::	Um, do um::	0
"me013"::	you want different prosodics, so if you always had the same groupings you wouldn't like that? Is that correct?::	0
"fe016"::	Well, we actually figured out a way to - the - the groupings are randomly generated.::	0
"me011"::	Yeah, the - the -::	0
"me013"::	No but,::	0
"me013"::	I was asking if that was something you really  cared  about because if it  wasn't,::	0
"me013"::	it seems to me if you made it really specifically::	0
"me013"::	telephone   groupings::	0
"me013"::	that maybe people wouldn't, uh, go  and do  numbers so much.::	0
"me013"::	You know if it- if it's -::	0
"mn014"::	Uh -::	0
"fe016"::	I think they may still do it, um,::	0
"me013"::	Maybe  some,  but I- probably not so  much.::	0
"me018"::	What about putting a hyphen between the numbers in the group?::	0
"fe016"::	And -::	0
"me013"::	Right? So if you - if - if you have uh::	0
"me011"::	Six dash one, you mean?::	0
"me013"::	if you go six six six uh dash uh two nine three one.::	0
"fe016"::	I - well O_K - I - it  might  help, I would like to g- get away from having only one specific::	0
"fe016"::	grouping. Um, so if that's your question, but I mean it seems to me that, at least for  us,  we can learn to read them as digits if that's what people want. I - I'm::	0
"me013"::	That's what I was asking, yeah.::	0
"me013"::	Yeah.::	0
"fe008"::	Yeah.::	0
"fe008"::	Yeah.::	0
"fe016"::	don't think that'd be that hard to read them as single digits. Um,::	1
"fe008"::	I agree.::	0
"fe016"::	and it  seems  like  that  might be better for  you  guys since then you'll have just more  digit  data, and that's always a good thing.::	0
"me011"::	Right.::	0
"fe016"::	It's a little bit better for me too because the digits are easier to recognize. They're better trained than the numbers.::	0
"me011"::	Yep.::	0
"me013"::	Right.::	0
"me011"::	So we could just, uh, put in the::	0
"me011"::	instructions "read them as digits".::	0
"fe016"::	Right. Right, read them as single digits, so sixty-one w- is read as six one, and if people make a mistake we -::	0
"fe008"::	Mm-hmm .::	0
"me011"::	How about "O_" versus "zero"?::	0
"me013"::	I mean, the other thing is we could just bag it because it's - it's -::	0
"me013"::	it's- I'm not worrying about it I mean, because we  do  have digits training data that we have from::	0
"me013"::	uh from O_G_I. I'm sorry, digits -  numbers  training that we have from O_G_I, we've::	0
"me013"::	done lots and lots of studies with that. And um.::	0
"fe016"::	But it's nice to get it in this room with the acous- I mean - for - it's -::	0
"me013"::	Yeah.::	0
"me013"::	No, no, I guess what I'm saying is that::	0
"me011"::	Just let them read it how they read it.::	0
"me013"::	to some extent maybe we could just read them - have them read how - how they read it::	0
"me013"::	and  it  just means that we have to expand our - our vocabulary out to stuff that we already have. Yeah.::	0
"fe016"::	Right.::	0
"fe016"::	Well  that's  fine with  me  as long as - It's just that I didn't want to cause the people who  would  have been collecting  digits  the  other  way::	0
"fe016"::	to not have the digits. So -::	0
"me013"::	We can go back to the other thing  later.  I mean we s- we - we've -::	0
"fe016"::	O_K.::	0
"me013"::	We can do this for awhile and then go back to digits for awhile, or::	0
"me013"::	um. Do yo- I mean, do you want - do you want this -::	0
"fe016"::	O_K.::	0
"me013"::	Do you need training data or adaptation data out of this? How much of this do you need? with uh the -::	0
"fe016"::	It's actually unclear right now. I just thought well we're - if we're collec- collecting digits, and Adam had said we were running out of the T_I forms,::	0
"fe016"::	I thought it'd be nice to have them in groups, and probably, all else being equal, it'd be better for me to just have single digits since it's,::	1
