"me013"::	O_K.::	0
"me034"::	Oh, I don't -::	0
"me018"::	I think I'm zero.::	0
"me013"::	Wow!::	0
"fn002"::	Ah-::	0
"me034"::	Hello, hello, hello, hello.::	0
"me006"::	Wh- what causes the crash?::	0
"me013"::	Unprecedented.::	0
"me018"::	Did you fix something?::	0
"me034"::	Hello.::	0
"fn002"::	Five, five.::	0
"me006"::	Oh, maybe it's the turning - turning off and turning on of the mike, right?::	0
"me034"::	Hello, hello.::	0
"me013"::	Uh, you think that's  you?::	0
"me006"::	Yeah, O_K, mine's working.::	0
"me034"::	Aaa-aaa-aaa.  O_K. That's me.::	0
"me013"::	Oh.::	0
"me013"::	O_K.::	0
"me013"::	O_K. So, um I guess we are::	0
"me013"::	um  gonna do the digits at the end.::	0
"me013"::	Uh::	0
"mn007"::	Channel - channel three, yeah. O_K.::	0
"fn002"::	Mmm, channel five?::	0
"me034"::	Channel two.::	0
"fn002"::	Doesn't work?::	0
"me034"::	Two.::	0
"me013"::	Yeah,  that's  the  mike  number  there,::	0
"me013"::	uh::	0
"fn002"::	No?::	0
"me018"::	Is it written on her  sheet,  I believe.::	0
"mn007"::	Mike four.::	0
"me006"::	Watch this.   Yep, that's me.::	0
"me013"::	Uh, mike number five,::	0
"fn002"::	Ah,   era el cuatro.   Yeah.::	0
"me013"::	and::	0
"me018"::	But,  channel::	0
"me013"::	channel - channel four.::	0
"fn002"::	Yeah yeah yeah.::	0
"me013"::	This is  you.::	0
"fn002"::	O_K. I saw that.::	0
"fn002"::	Ah - yeah, it's O_K.::	0
"me013"::	Yeah.::	0
"me013"::	And I'm channel uh  two  I think,  or channel -::	0
"me034"::	Ooo.::	0
"me034"::	I think  I'm  channel two.::	0
"me013"::	Oh, I'm channel - must be channel one. Channel one?  Yes, O_K.::	0
"fn002"::	Channel -::	0
"me013"::	O_K. So uh::	0
"me013"::	I also copied uh the results that we all got in the mail I think from uh -::	0
"me013"::	from O_G_I and we'll go - go through them also.::	0
"me013"::	So where are we on -::	0
"me013"::	on uh::	0
"me013"::	our runs?::	0
"mn007"::	Uh so.  uh - We - So  As I was already said, we - we mainly focused on::	0
"mn007"::	uh four kind of features. The P_L_P, the P_L_P with J_RASTA, the M_S_G, and the M_F_C_C from the baseline Aurora.::	0
"me013"::	Excuse me.::	0
"fn002"::	I decided to talk about that.::	0
"me013"::	Mm-hmm.::	0
"mn007"::	Uh, and we focused for the - the test part on the English and the Italian.::	0
"mn007"::	Um. We've trained uh several neural networks on - so - on the T_I-digits English  and on the Italian data and also on the broad uh  English uh French and uh Spanish databases.::	0
"mn007"::	Mmm, so there's our result tables here, for the tandem approach, and um, actually what we - we  @@  observed is that if the network is trained on the task data it works pretty well.::	0
"me011"::	I can't get  back  far enough.::	0
"me034"::	Chicken on the grill.::	0
"me013"::	O_K. Our - our uh -::	0
"me013"::	There's a -  We're pausing for a photo -::	0
"me011"::	Sorry, guys.::	0
"me034"::	Try  that  corner.::	0
"me018"::	How about over th- from the front of the room?::	0
"me034"::	Yeah, it's longer.::	0
"me013"::	We're pausing for a photo opportunity here. Uh.::	0
"me013"::	Uh.::	0
"me013"::	So.::	0
"me006"::	Oh wait wait wait wait wait. Wait. Hold on. Hold on. Let me give you a black screen.::	0
"me034"::	Get out of the - Yeah.::	0
"me013"::	O_K.::	0
"me011"::	One more.::	0
"me013"::	He's facing  this  way.::	0
"me011"::	Because we  said  we were gonna  do  this and I  just  remembered.::	0
"me013"::	What?::	0
"me013"::	O_K, this - this would be a  good section for our silence detection.::	0
"me006"::	O_K.::	0
"me013"::	Um::	0
"me034"::	Mm-hmm.::	0
"me006"::	Musical chairs everybody!::	0
"me013"::	Oh.::	0
"me013"::	O_K.::	0
"me013"::	So um,::	0
"me013"::	you were saying::	0
"me013"::	about the training data -::	0
"mn007"::	Yeah, so if the network is trained on the task data um  tandem works pretty well. And uh actually we have uh, results are similar::	0
"me013"::	Yeah.::	0
"me018"::	Do you mean if it's trained  only  on -::	0
"mn007"::	Only on, yeah.::	0
"me018"::	On data from just that task, that language?::	0
"mn007"::	Just that task.::	0
"mn007"::	But actually we didn't train network on  uh both types of data I mean::	0
"mn007"::	uh  phonetically ba- phonetically balanced uh data and task data.::	0
"mn007"::	We only did  either  task - task data or  uh broad  data.::	0
"me018"::	Mmm.::	0
"me018"::	Mm-hmm.::	0
"mn007"::	Um::	0
"mn007"::	Yeah. So,::	0
"me013"::	So how - I mean -::	0
"me018"::	So what's th-::	0
"me013"::	clearly it's gonna be  good  then but the question is how much  worse is it::	0
"me013"::	if you have  broad  data?::	0
"me013"::	I mean,::	0
"me013"::	my assump-::	0
"me013"::	From what I saw from the earlier results, uh I guess last week,::	0
"me013"::	was that um,::	0
"me013"::	if you   trained  on one language and  tested  on another, say, that::	0
"me013"::	the results were - were relatively  poor.::	0
"mn007"::	Mmm. Yeah.::	0
"me013"::	But - but the question is if you  train  on one language::	0
"me013"::	but you have a  broad  coverage::	0
"me013"::	and then test in another,::	0
"me013"::	does that -  is that  improve  things::	0
"me013"::	i- c- in  comparison?::	0
"mn007"::	If we use the same language?::	0
"me013"::	No, no, no.::	0
"me013"::	Different lang-::	0
"me013"::	So::	0
"me013"::	um::	0
"me013"::	If you train on T_I-digits  and test on  Italian  digits,  you do poorly,::	0
"mn007"::	Mm-hmm.::	0
"me013"::	let's say.::	0
"me013"::	I don't have the  numbers  in front of me, so I'm just  imagining.::	0
"mn007"::	But -::	0
"mn007"::	Yeah but I did not uh do that. We -::	0
"me013"::	E-::	0
"me013"::	So, you didn't train on  TIMIT and test on -  on Italian digits, say?::	0
"mn007"::	No, we did four - four kind of - of testing, actually.::	0
"mn007"::	The first testing is  with task data -::	1
"mn007"::	So, with nets trained on task data.::	0
"mn007"::	So for Italian on the Italian speech  @@ .::	0
"mn007"::	The second test is trained on a single language::	0
"mn007"::	um with broad  database,  but the same language as the t- task data.::	0
"me013"::	O_K.::	0
"mn007"::	But for Italian we choose Spanish which  we assume is close to Italian.::	1
"mn007"::	The third test is by using, um::	1
"mn007"::	the three language database::	1
"mn007"::	and the fourth is::	0
"me013"::	W- which in - It has three languages. That's including the w-::	0
"me013"::	the -::	0
"me013"::	the -::	0
"mn007"::	This includes -::	0
"me013"::	the one that it's -::	0
"mn007"::	Yeah.::	0
"mn007"::	But  not::	0
"me018"::	In-::	0
"mn007"::	digits.  I mean it's -::	0
"me013"::	Right.::	0
"me018"::	The three languages::	0
"me018"::	is  not  digits, it's the broad::	1
"me018"::	data. O_K.::	1
"mn007"::	Yeah::	0
"mn007"::	And the fourth test is uh  excluding from these three languages the language  that is  the task language.::	1
"me013"::	Oh, O_K, yeah, so, that  is  what I wanted to know.::	0
"mn007"::	Yeah.::	0
"me013"::	I just wasn't  saying  it very well, I guess.::	0
"mn007"::	Uh, yeah.::	0
"mn007"::	So um  for uh T_I-digits for ins- example  uh when we go from T_I-digits training to  TIMIT training  uh we lose  uh around ten percent, uh.::	1
"me013"::	Relative.::	0
"mn007"::	The error rate increase u- of - of -::	0
"me013"::	Right.::	0
"mn007"::	of ten percent, relative.::	1
"mn007"::	So this is not so bad. And then when we jump to the multilingual data it's uh it become worse and, well::	1
"me013"::	Ab- about how much?::	0
"mn007"::	Around uh, let's say,  twenty perc- twenty percent further.  So.  Yeah.::	0
"me013"::	Twenty percent  further?::	0
"mn007"::	Twenty to - to thirty percent further. Yeah.::	1
"me018"::	And so, remind me, the  multilingual  stuff is  just  the broad data. Right?::	0
"mn007"::	Yeah.::	0
"me018"::	It's not the digits. So it's the combination of  two things there.::	0
"me018"::	It's  removing the  task specific  training and  it's adding other languages.::	0
