"fe004"::	Time.::	0
"mn015"::	Thanks.::	0
"fe004"::	Are you Fey? Oh. Hi. I think we've met before, like, I remember talking to you about Aspect or something like that at some point or other. So.::	0
"fe046"::	I am Fey, yeah. Hi.::	0
"me003"::	What day is today?::	0
"fe046"::	A couple times yeah. That's right, yeah.::	0
"me012"::	It's the uh twenty -::	0
"me003"::	Nineteenth?::	0
"me012"::	nineteenth.::	0
"fe046"::	And you were my G_S_I briefly,::	0
"me012"::	@@::	0
"me003"::	Right, right.::	0
"fe046"::	until I dropped the class.::	0
"fe004"::	Oh that's  right.::	0
"fe046"::	But.::	0
"fe004"::	Well.::	0
"fe004"::	No offense.  Like.::	0
"mn015"::	O_K, wh- wh- Yeah. O_K. Some in- some introductions are in order.::	0
"fe004"::	Oh, O_K sorry.::	0
"fe004"::	Getting  ahead of  myself.::	0
"mn015"::	O_K. So. Um. For those who don't know - Everyone knows me, this is great. Um, apart from that, sort of the old gang, Johno and Bhaskara have been with us from - from day one and um::	0
"fe004"::	Yay!::	0
"me045"::	Hi.::	0
"mn015"::	they're engaged in - in various activities, some of which you will hear about today.  Ami is um our counselor and spiritual guidance and um also interested in problems concerning reference of the more complex type,::	0
"mn036"::	Well.::	0
"me045"::	Oh wow.::	0
"mn015"::	and um he sits in as a interested participant and helper.::	0
"mn015"::	Is that a good characterization? I don't know.::	0
"mn036"::	u- That's pretty good, I think. Yeah.  Thanks.::	0
"mn015"::	O_K.::	0
"mn015"::	Keith is not technically one of us yet,  ha-ha.::	0
"me045"::	Not yet.::	0
"fe004"::	"One of us."::	0
"mn015"::	but um it's too late for him now. So.::	0
"me045"::	Yeah right. I've got the  headset  on after all.::	0
"mn015"::	Um. Officially I guess he will be joining us in the summer.::	0
"me045"::	yes.::	0
"mn015"::	And um hopefully it is by - by means of Keith that we will be able to get a b- a better formal and a better semantic um idea of what a construction is and um how we can make it work for us. Additionally his interest um surpasses um English because it also entails German, an extra capability of speaking and writing and understanding and reading::	0
"mn015"::	that language.::	0
"mn015"::	And um, is there anyone who doesn't know Nancy?::	0
"me003"::	I made that joke already, Nancy, sadly.  The "I don't know myself" joke.::	0
"mn015"::	Do you - do you know Nancy? O_K.::	0
"fe004"::	Me?::	0
"fe004"::	Mm-hmm.::	0
"me045"::	I know Nancy.::	0
"fe004"::	What?::	0
"fe004"::	You did? When?::	0
"me003"::	Uh before you came in.::	0
"fe004"::	Oh.::	0
"fe004"::	About  me  or  you?::	0
"me045"::	Man!::	0
"me003"::	About  me.::	0
"fe004"::	O_K.  O_K.::	0
"mn036"::	You  could  do it about  you.::	0
"fe004"::	Well I didn't  know.  I didn't mean to be humor copying, but O_K, sorry.::	0
"me003"::	Yeah.::	0
"fe004"::	Yes, I know myself. It's O_K. It's a -::	0
"mn015"::	O_K. And um Fey is with us as of six days ago officially? Officially, but in reality already um much much longer and um::	0
"fe046"::	Officially, yeah.::	0
"mn015"::	um next to some - some more or less bureaucratic uh stuff with the - the data collection she's also the wizard in the data collection::	0
"fe004"::	Of Oz.::	0
"mn015"::	Um, we're sticking with the term "wizard", O_K.::	0
"fe046"::	It's very exciting.::	0
"fe046"::	Yes. Yes.::	0
"mn015"::	and um::	0
"fe004"::	Not witch-like.::	0
"me003"::	Wizardette.::	0
"me045"::	Wizard.::	0
"me012"::	Wizardess.::	0
"mn015"::	Sorceress, I think.::	0
"fe004"::	O_K.::	0
"fe046"::	Wizard.::	0
"mn015"::	wizard uh by by popular vote um::	0
"fe004"::	O_K.::	0
"fe004"::	Didn't take a vote? O_K.::	0
"mn015"::	O_K, um, why don't we get started on  that  subject::	0
"mn015"::	anyways.::	0
"mn015"::	Um, so we're about to collect data and um::	0
"mn015"::	the uh s- the following things have happened since we last met. When will we three meet again? And um::	0
"fe004"::	More than three of us.::	0
"mn015"::	what happened is that um, "A_",  there was some confusion between you and Jerry with the - that leading to your talking to Catherine Snow,::	0
"mn015"::	and  he  was uh he - he agreed completely that some- something confusing happened.::	0
"mn015"::	Um  his  idea was to get sort of the l- the lists of mayors of the department, the  students.  It - it's exactly how you interpreted it,::	0
"me045"::	The list of majors in the department?::	0
"mn015"::	sort of s-::	0
"fe046"::	M- m- Majors? Majors? O_K, mayor - Something I don't know about these  O_K. O_K.::	0
"mn015"::	Ma-  majors,   majors.  "Mayors".::	0
"mn015"::	Majors.::	0
"fe004"::	The department has many mayors.::	0
"mn015"::	Majors  and um just sending the - the little write-up that we did on to those email lists uh -::	0
"fe046"::	Yeah, yeah, yeah.::	0
"fe046"::	But -::	0
"fe046"::	Yeah.::	0
"fe046"::	So it was really::	0
"fe046"::	Carol Snow who was confused, not::	0
"mn015"::	Yep, yep, yep. O_K.::	0
"fe046"::	me and not Jerry.::	0
"mn015"::	So.  So, that is uh -::	0
"fe046"::	That's good.::	0
"fe046"::	So I should still do that.::	0
"mn015"::	Yep.::	0
"fe046"::	O_K.::	0
"fe046"::	And::	0
"mn015"::	And -::	0
"fe046"::	using the::	0
"fe046"::	thing that you wrote up.::	0
"mn015"::	Yep.::	0
"fe046"::	O_K.::	0
"mn015"::	Wonderful.::	0
"mn015"::	And um we have a little description of asking peop- subjects to contact Fey for you know recruiting them for our::	0
"mn015"::	thing and um there was some confusion as to the consent form, which is basically that - that what what you just signed and since we have one already um -::	0
"fe004"::	Right.::	0
"fe004"::	Did Jerry talk to you about maybe using our class? the students in the undergrad class that he's teaching?::	0
"mn015"::	Um well he said um we - definitely "yes", however there is always  more  people in a - in a facul- uh in a department than are just taking  his  class or anybody  else's  class at the moment and one should sort of reach out and try and get them all.::	0
"fe004"::	e-::	0
"fe004"::	Yeah.::	0
"fe004"::	O_K, but th-::	0
"fe004"::	I guess it's that um people in his class cover a different set so -::	0
"fe004"::	than the c- is the CogSci department that you were talking about?::	0
"fe046"::	I  guess.  See that's what I suggested to  him,::	0
"fe004"::	uh reaching out to? Cuz we have you know people from other::	0
"mn015"::	Yeah.::	0
"fe004"::	areas::	0
"fe046"::	that people like - like Jerry and George and et cetera just -::	0
"fe004"::	advertise in their classes as well.::	0
"fe046"::	Yeah or even I could - you know I could do the actual -::	0
"fe004"::	Cuz I mean I - I know how to contact our students, so if there's something that you're sending out you can also s- um send::	0
"mn015"::	Mm-hmm.::	0
"fe046"::	That's  generally  the way it's  done.::	0
"mn015"::	Yeah.::	0
"fe004"::	me  a copy, me or Bhaskara could -  either  of us could post it to- uh is it - if it's a general solicitation that you know is just contact you then we can totally pro- post it to the news group so.::	0
"fe046"::	A mailing list.::	0
"mn015"::	Mm-hmm.::	0
"fe046"::	Yeah.::	0
"mn015"::	Yeah.::	0
"mn015"::	Do it. Yeah.::	0
"fe046"::	That's -::	0
"fe004"::	O_K, so you'll send it or something  so .::	0
"mn015"::	As a matter of fact, if you - if -::	0
"fe046"::	I can send it. I'll send it, yeah.::	0
"fe004"::	You can send it to me. O_K.::	0
"mn015"::	Now, i-::	0
"fe004"::	Don't worry, we - this doesn't concern you anymore, Robert. It's fine.::	0
"mn015"::	How - however I suggest that if you - if you look at your email carefully you may think - you may find that you already have it.::	0
"fe004"::	Oops.::	0
"fe004"::	Already?::	0
"fe004"::	Really?::	0
"fe004"::	Oops.::	0
"fe046"::	Probab-::	0
"mn015"::	Maybe.::	0
"mn015"::	O_K.::	0
"fe004"::	I don't remember getting anything.::	0
"mn015"::	W- we'll see. Anyhow, um::	0
"mn015"::	the uh::	0
"mn015"::	Yeah, not only CogSci. Also we will talk about Linguistics and of course Computer Science.::	0
"fe004"::	Mm-hmm.::	0
"mn015"::	Um and then, secondly, we had, you may remember, um the problem with the re-phrasing, that subject always re-phrase sort of the task that uh we gave them, and so we had a meeting on Friday talking about how to avoid  that,  and it::	1
"me003"::	Right.::	0
"mn015"::	proved finally fruitful in the sense that we came up with a new scenario for::	0
"mn015"::	how to get the - the subject m- to really  have  intentions and sort of to act upon those, and um::	0
"mn015"::	there the idea is now that next actually we - we need to hire one more person to actually  do  that job because it - it's getting more  complicated.  So if you know anyone interested in - in what i'm about to describe, tell that person to - to write a mail to me or Jerry soon, fast.::	1
"mn015"::	Um  the idea now is to sort of come up with a high level of sort of abstract tasks "go shopping" um "take in uh a batch of art" um::	1
"mn015"::	"visit - do some sightseeing" blah-blah-blah-blah-blah, sort of analogous to what Fey has started in - in - in compiling - compiling  here  and already - she has already gone to the trouble of - of  anchoring  it with specific um::	0
"mn015"::	o-  um entities and real world places you will find in Heidelberg.::	0
"mn015"::	And um. So out of these f- s- these high level categories the subject can pick a couple,::	1
"mn015"::	such as if - if there is a cop- uh a category in emptying your roll of film, the person can then decide::	0
"mn015"::	"O_K, I wanna do that at this place", sort of make up their own itinerary a- and - and tasks::	1
"mn015"::	and the person is not allowed to take sort of this h- high level category list with them, but::	0
"mn015"::	uh the person is able to take notes on a map that we will give him and the map will be a tourist's sort of schematic representation::	1
"mn015"::	with - with symbols for the objects. And so, the person can maybe make a mental note that "ah yeah I wanted to go shopping here" and "I wanted to::	1
"mn015"::	maybe take a picture of that" and "maybe um eat here"::	0
"mn015"::	and then goes in and solves the task with the system, I_E   Fey,  and um::	0
"mn015"::	and we're gonna try out that - Any questions?::	0
"fe004"::	so um y- you'll have those say somewhere what their intention was - so you still have the -::	1
"fe004"::	the nice thing about having data where you know what the actual intention was?::	0
"mn015"::	Mm-hmm. Yeah.::	0
"fe004"::	But they will um -::	0
"fe004"::	There's nothing that says you know::	0
"fe004"::	"these are the things you want to do" so they'll say "well these are the things I want to do" and -::	0
"fe004"::	Right, so they'll have a little bit more natural interaction?::	1
"fe004"::	O_K.::	0
"mn015"::	Hopefully.::	1
"fe004"::	Mm-hmm.::	0
"me012"::	So they'll be given this map, which means that they won't have to like ask the system for in- for like high level information about where things are?::	0
"mn015"::	Yeah it's a schematic tourist map. So it'll be uh i- it'll still require the - that information and::	0
"mn015"::	An-::	0
"fe004"::	It w- it doesn't have like streets on it that would allow them::	0
"mn015"::	N- not - not - not really the street network.::	0
"fe004"::	to figure out their way - O_K.::	0
"mn015"::	Nuh.::	0
"me045"::	So you're just saying like what part of town::	0
"mn015"::	Yeah a- and um the map is more a means for them to have::	0
"me045"::	the things are in or whatever?::	0
"mn015"::	the buildings and their names and maybe some ma- ma- major streets and their names::	0
"fe004"::	Mm-hmm.::	0
"mn015"::	and we want to maybe ask them, if you have - get it sort of isolated street::	0
"mn015"::	the - the, whatever, "River Street", and they know that - they have decided that, yes, that's where they want to do this kind of action::	0
"mn015"::	um that they have it with them and they can actually read them or sort of have the label::	0
"mn015"::	for the object because it's too hard to memorize all these st- strange German names.::	0
"mn015"::	And then we're going to have another - we're gonna have w- another trial run I_E the first with that new setup tomorrow at two::	1
"mn015"::	and we have a  real  interesting subject which is Ron Kay::	0
